"subjectId","rep","par1","par2","value","counts.function","counts.gradient","convergence"
"P24",12,1.71163972802784,0.537336393754528,91.9928369735992,20,11,0
"P24",13,0.830483463182802,0.856777929509846,71.7972167860621,24,9,0
"P24",14,8.70061661163026,0.51100446157274,89.6616266937644,63,38,0
"P24",15,1.4978373466386,0.550512754021324,90.3525480647599,26,10,0
"P24",16,4.15384689343835,0.575326571214252,87.160238454081,11,6,0
"P24",17,1.66301793862605,0.497498976312865,92.6528009983645,20,9,0
"P24",18,0.120872274976102,0.663627210738252,92.1274317814176,11,6,0
"P24",19,3.36661404226432,0.668499960618274,80.4848919651435,31,18,0
"P24",20,0.0084493474217084,0.615917325120756,96.6255558236464,24,9,0
"P25",1,7.71310072510325,0.75159233721785,73.8404116575166,39,23,0
"P25",2,0.907307312723838,0.589170770360406,91.1132660186464,21,9,0
"P25",3,2.07764081782692,0.887143546992253,67.1804024045202,20,11,0
"P25",4,0.37203362331205,0.769479440159848,86.6502547375557,18,8,0
"P25",5,0.0964763017022401,0.739019063917689,87.517662094845,28,9,0
"P25",6,1.28051589959103,0.649392995679494,84.3810103930119,21,10,0
"P25",7,1.95805654371695,0.469492367111323,95.7359148449879,28,14,0
"P25",8,0.232856755149656,0.823911482509259,77.9578578315745,24,9,0
"P25",9,2.21819781650872,0.674119185922777,82.0651466016002,20,11,0
"P25",10,2.44142286151735,0.751259181058912,74.1022578650871,21,11,0
"P25",11,2.23140906788428,0.634577565284599,83.6071506886602,20,11,0
"P25",12,9.44696399755341,0.665738494047699,79.9332458891682,16,8,0
"P25",13,0.572482957930492,0.935854411084014,69.3015354507225,14,6,0
"P25",14,0.448167045074113,0.535115838098927,96.3334308186571,12,6,0
"P25",15,1.08872367410884,0.592244380521902,88.5272556544065,21,9,0
"P25",16,0.161967452743581,0.917217038625948,74.8761950349703,28,7,0
"P25",17,1.7019659521319,0.703246867693596,81.1362922011026,21,10,0
"P25",18,0.352870064705158,0.585518214233738,93.3343364303727,14,6,0
"P25",19,6.92362858071804,0.769006056814371,74.0289053084462,15,8,0
"P25",20,0.547979528691244,0.518462309596374,97.1922201429015,12,6,0
"P26",1,9.96903812712461,1.00826330529619,56.4393730694529,13,6,0
"P26",2,10.2981306777677,0.839775717579862,67.7832484048569,22,7,0
"P26",3,8.12788343598115,0.99628050112579,59.5882754343845,63,38,0
"P26",4,7.79456383069859,0.944506141939852,59.246162333254,15,8,0
"P26",5,2.17388178921225,0.978066409203452,65.2061353883351,66,32,0
