tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,correct_tone.stopped,incorrect_tone.stopped,feedback.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,3,4,52,14,173.7576427999884,,,,,,,,,,,,,,,,,,,,,,,173.74167180014774,0.9,173.7576427999884,174.6996087001171,174.64220190001652,174.6422546999529,174.6996087001171,174.6996087001171,174.6996087001171,0.03968479996547103,176.17816990008578,left,0,1.489066599868238,None,176.1792182000354,176.1991256000474,176.1922123500146,176.1922123500146,176.4815787000116,176.4815787000116,177.19080310012214,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex13.jpg,right,0,0,0,1,0,0,0,0,3,5,53,4,177.20723169995472,,,,,,,,,,,,,,,,,,,,,,,177.19204190000892,1.2,177.20723169995472,178.43901670002379,178.3917396001052,178.39179130014963,178.43901670002379,178.43901670002379,178.43901670002379,0.03128270013257861,180.59455280005932,right,1,2.160898899892345,None,180.5956051000394,180.61865690001287,180.60861525014042,180.60861525014042,180.8380037001334,180.8380037001334,181.6074951000046,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,3,6,54,8,181.6235307001043,,,,,,,,,,,,,,,,,,,,,,,181.60836930014193,0.5,181.6235307001043,182.15307460003532,182.10848430008627,182.1085401000455,182.15307460003532,182.15307460003532,182.15307460003532,0.029453200055286288,182.87778050010093,right,0,0.7348968998994678,None,182.87881999998353,182.8987543999683,182.89192865001968,182.89192865001968,183.14537489996292,183.14537489996292,183.89053030009381,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,3,7,55,11,183.90700430003926,,,,,,,,,,,,,,,,,,,,,,,183.8915373000782,1.0,183.90700430003926,184.96405500010587,184.89158109994605,184.89164820010774,184.96405500010587,184.96405500010587,184.96405500010587,0.058742000022903085,186.02723970008083,right,0,1.0654071001335979,None,186.028048499953,186.04306149994954,186.04192795003763,186.04192795003763,,,187.03992970008403,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,3,8,56,3,187.0564187001437,,,,,,,,,,,,,,,,,,,,,,,187.040816700086,1.1,187.0564187001437,188.20190330012701,188.14103449997492,188.1410884000361,188.20190330012701,188.20190330012701,188.20190330012701,0.045914100017398596,189.12722710007802,right,0,0.9317317001987249,None,189.1280432001222,189.1399562000297,189.14157565012573,189.14157565012573,189.40327699994668,189.40327699994668,190.1253224001266,190.13996509998105,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,3,9,57,0,190.13996509998105,,,,,,,,,,,,,,,,,,,,,,,190.12660630000755,1.2,190.13996509998105,191.38503509992734,191.3247919001151,191.32486420008354,191.38503509992734,191.38503509992734,191.38503509992734,0.04263709997758269,192.22751430002972,left,1,0.8552567998412997,None,192.22885009995662,192.2477680000011,192.24139375011436,192.24139375011436,192.48891940014437,192.48891940014437,193.24090590002015,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex16.jpg,right,0,0,0,1,0,0,0,0,3,10,58,15,193.25628360011615,,,,,,,,,,,,,,,,,,,,,,,193.24212140007876,1.0,193.25628360011615,194.31203030003235,194.24150449992158,194.24157710000873,194.31203030003235,194.31203030003235,194.31203030003235,0.05673180008307099,195.10991120012477,left,0,0.8043931000865996,None,195.1107419000473,195.12776200007647,195.12446004995144,195.12446004995144,,,196.1231048000045,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex11.jpg,left,0,0,0,1,0,0,0,0,3,11,59,2,196.13932920014486,,,,,,,,,,,,,,,,,,,,,,,196.12393470015377,0.6,196.13932920014486,196.7767992001027,196.72393129998818,196.72398489993066,196.7767992001027,196.7767992001027,196.7767992001027,0.0378751999232918,197.74375970009714,left,1,0.9741653001401573,None,197.74485919997096,197.76876710006036,197.75781415011733,197.75781415011733,197.99708090000786,197.99708090000786,198.7567181000486,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex10.jpg,left,0,0,0,1,0,0,0,0,3,12,60,1,198.77295759995468,,,,,,,,,,,,,,,,,,,,,,,198.75792680005543,1.3,198.77295759995468,200.11993560008705,200.058245500084,200.05832100007683,200.11993560008705,200.11993560008705,200.11993560008705,0.048494100105017424,201.15984650002792,left,1,1.0495565000455827,None,201.16070899995975,201.17876060004346,201.17424444998613,201.17424444998613,201.40903450013138,201.40903450013138,202.1731191999279,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex14.jpg,right,0,0,0,1,0,0,0,0,3,13,61,13,202.18933330010623,,,,,,,,,,,,,,,,,,,,,,,202.1742734001018,0.8,202.18933330010623,203.04079660004936,202.97490560007282,202.97498079994693,203.04079660004936,203.04079660004936,203.04079660004936,0.05016600014641881,203.94294580002315,right,1,0.9055803001392633,None,203.94376310007647,203.96358050010167,203.9575974499341,203.9575974499341,204.21572889992967,204.21572889992967,204.9561878000386,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex13.jpg,right,0,0,0,1,0,0,0,0,3,14,62,12,204.97256599995308,,,,,,,,,,,,,,,,,,,,,,,204.957426100038,1.1,204.97256599995308,206.1186196000781,206.05800139997154,206.0580750000663,206.1186196000781,206.1186196000781,206.1186196000781,0.046420899918302894,208.11071770009585,right,1,1.9943560999818146,None,208.11209900001995,208.14314329996705,208.14018450011497,208.14018450011497,208.41249489993788,208.41249489993788,209.12257070001215,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,3,15,63,6,209.13892040005885,,,,,,,,,,,,,,,,,,,,,,,209.1237788000144,0.5,209.13892040005885,209.68896550009958,209.6238575000316,209.62393220001832,209.68896550009958,209.68896550009958,209.68896550009958,0.0525970000308007,211.02633360004984,right,1,1.345682900166139,None,211.02736059995368,211.0518545000814,211.056699599931,211.056699599931,211.33273759996518,211.33273759996518,212.03903189999983,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex14.jpg,right,0,0,0,1,0,0,0,0,4,0,64,5,212.05527719995007,,,,,,,,,,,,,,,,,,,,,,,212.0401717000641,1.3,212.05527719995007,213.40234420006163,213.34039700007997,213.340469900053,213.40234420006163,213.40234420006163,213.40234420006163,0.049307200126349926,215.0928617999889,right,1,1.6956932998728007,None,215.0937374001369,215.11755269998685,215.10708835003896,215.10708835003896,215.33489320008084,215.33489320008084,216.10514040011913,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,4,1,65,14,216.1218143000733,,,,,,,,,,,,,,,,,,,,,,,216.10607460001484,0.8,216.1218143000733,217.87811499997042,217.75908530014567,217.7591556000989,217.87811499997042,217.87811499997042,217.87811499997042,0.08578550000675023,221.22224320005625,right,1,3.3738510999828577,None,221.22308590007015,221.24438480008394,221.23494265000335,221.23494265000335,221.48126789997332,221.48126789997332,222.231928500114,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex16.jpg,right,0,0,0,1,0,0,0,0,4,2,66,15,222.2470694000367,,,,,,,,,,,,,,,,,,,,,,,222.23259299993515,1.0,222.2470694000367,224.1261406999547,224.0534165999852,224.05346320010722,224.1261406999547,224.1261406999547,224.1261406999547,0.058736100094392896,225.59083410003223,right,1,1.4611303000710905,None,225.59166670008563,225.60920780012384,225.6050758499652,225.6050758499652,225.82619190006517,225.82619190006517,226.60392080014572,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex14.jpg,right,0,0,0,1,0,0,0,0,4,3,67,13,226.61996249994263,,,,,,,,,,,,,,,,,,,,,,,226.60476980009116,0.8,226.61996249994263,227.4561503001023,227.40450740000233,227.40456119994633,227.4561503001023,227.4561503001023,227.4561503001023,0.036488299956545234,228.99131359998137,right,1,1.5460999000351876,None,228.99263270013034,229.01548910001293,229.0052274500951,229.0052274500951,229.22156199999154,229.22156199999154,230.0043470999226,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,4,4,68,6,230.02004309999757,,,,,,,,,,,,,,,,,,,,,,,230.00548160006292,1.0,230.02004309999757,231.05526800011285,231.00399460014887,231.0040367001202,231.05526800011285,231.05526800011285,231.05526800011285,0.03631659992970526,232.60727329994552,right,1,1.5618181999307126,None,232.60811879998073,232.63005440006964,232.62165264999493,232.62165264999493,232.83929080003873,232.83929080003873,233.61965720006265,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,4,5,69,8,233.63614160008729,,,,,,,,,,,,,,,,,,,,,,,233.62031410005875,1.5,233.63614160008729,235.15742140007205,235.12047250010073,235.12051380006596,235.15742140007205,235.15742140007205,235.15742140007205,0.02280790009535849,236.54005119996145,right,0,1.3836911998223513,None,236.5408805999905,236.55722740013152,236.5545528501272,236.5545528501272,236.82634559995495,236.82634559995495,237.55271720001474,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex16.jpg,right,0,0,0,1,0,0,0,0,4,6,70,7,237.5692308000289,,,,,,,,,,,,,,,,,,,,,,,237.55338960001245,0.8,237.5692308000289,238.40207700012252,238.35377730010077,238.3538190999534,238.40207700012252,238.40207700012252,238.40207700012252,0.03492950019426644,239.5564586999826,left,0,1.1531668999232352,None,239.5572880001273,239.56911009992473,239.5709954500664,239.5709954500664,239.83639640011825,239.83639640011825,240.5532305999659,240.56894519994967,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,4,7,71,11,240.56894519994967,,,,,,,,,,,,,,,,,,,,,,,240.55385050014593,0.6,240.56894519994967,241.20340589992702,241.15338969998993,241.15343190007843,241.20340589992702,241.20340589992702,241.20340589992702,0.036630299873650074,242.3731998000294,left,1,1.170836400007829,None,242.37397970003076,242.39441279997118,242.38790815002284,242.38790815002284,242.64182050013915,242.64182050013915,243.38580769998953,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,4,8,72,0,243.40218869992532,,,,,,,,,,,,,,,,,,,,,,,243.38648560014553,1.4,243.40218869992532,244.82720350008458,244.78677499992773,244.78685809997842,244.82720350008458,244.82720350008458,244.82720350008458,0.025728599866852164,245.8065770000685,left,1,0.9819698999635875,None,245.80738750007004,245.82668670010753,245.82105485005303,245.82105485005303,246.05900990008377,246.05900990008377,246.81894350005314,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
