"participant","subjectId","first","task","difficulty","set","phase","condition2","blocks","blocksPhase","nTrials","pCorrect","avgRt","medRt"
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-reversed",5,5,4,1,0.69725,0.684
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-reversed",6,6,4,1,0.70125,0.745
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",1,1,4,0.75,2.004,1.463
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",2,2,4,0.75,0.656,0.5905
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",3,3,4,1,0.70225,0.73
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",4,4,4,0.75,0.716,0.6075
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",5,5,4,1,0.7015,0.6805
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,1,"partial-nonreversed",6,6,4,1,0.5625,0.574
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",7,1,4,0,0.64275,0.613
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",8,2,4,1,0.70625,0.6945
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",9,3,4,0.5,1.0485,1.081
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",10,4,4,1,0.698,0.7195
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",11,5,4,0.75,0.785,0.7725
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-reversed",12,6,4,0.75,0.99325,0.9775
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",7,1,4,1,0.66125,0.653
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",8,2,4,1,0.6775,0.586
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",9,3,4,1,0.916,0.879
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",10,4,4,1,0.864,0.807
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",11,5,4,1,0.75675,0.741
"632222532c12ab0ab7ca00bd","P23","first-partial","partial","easy",8,2,"partial-nonreversed",12,6,4,0.75,0.82175,0.8395
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",1,1,8,0.625,0.941625,0.8685
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",2,2,8,0.875,0.898875,0.923
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",3,3,8,0.875,0.806375,0.826
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",4,4,8,1,0.855375,0.848
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",5,5,8,1,0.74175,0.7265
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,1,"total-reversed",6,6,8,1,0.7095,0.7145
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",7,1,8,0.5,1.04575,0.9925
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",8,2,8,1,0.78725,0.7765
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",9,3,8,1,0.93875,0.8245
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",10,4,8,0.875,0.987125,0.949
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",11,5,8,0.875,0.6435,0.5945
"632222532c12ab0ab7ca00bd","P23","first-partial","total","easy",8,2,"total-reversed",12,6,8,0.75,0.73975,0.7035
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",1,1,4,0.75,0.7219,0.70435
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",2,2,4,0.75,0.9293,0.80405
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",3,3,4,1,0.825375,0.6622
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",4,4,4,0.75,0.82845,0.8389
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",5,5,4,1,0.868,0.7263
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-reversed",6,6,4,1,0.73155,0.7369
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",1,1,4,0.75,0.871275,0.85455
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",2,2,4,0.75,0.8466,0.8385
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",3,3,4,1,0.6462,0.63015
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",4,4,4,1,0.599275,0.59535
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",5,5,4,1,0.553125,0.538
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,1,"partial-nonreversed",6,6,4,1,0.5257,0.52935
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",7,1,4,0.5,0.7051,0.6469
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",8,2,4,1,0.75145,0.76535
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",9,3,4,0.75,0.77705,0.82085
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",10,4,4,1,1.844325,1.5677
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",11,5,4,0.75,1.278075,0.92565
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-reversed",12,6,4,0.75,1.681025,1.48115
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",7,1,4,0.75,0.712475,0.71275
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",8,2,4,1,0.8172,0.70395
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",9,3,4,1,0.821125,0.7221
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",10,4,4,1,1.0378,0.9295
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",11,5,4,1,0.90715,0.88525
"63614851eba9f853fc9ffb45","P24","first-total","partial","easy",6,2,"partial-nonreversed",12,6,4,0.5,1.778675,1.3195
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",1,1,7,0.571428571428571,0.970328571428571,1.0809
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",2,2,8,0.375,0.6489625,0.65425
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",3,3,8,0.75,1.2375375,0.73705
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",4,4,8,0.625,1.7188625,1.31195
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",5,5,8,1,0.8222375,0.8297
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,1,"total-reversed",6,6,8,1,0.6070375,0.51465
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",7,1,8,0.5,0.77665,0.82965
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",8,2,8,0.625,1.072675,1.02005
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",9,3,8,0.75,1.0432125,0.9205
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",10,4,8,0.75,0.94105,0.69665
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",11,5,8,0.875,0.8533375,0.72635
"63614851eba9f853fc9ffb45","P24","first-total","total","easy",6,2,"total-reversed",12,6,8,0.875,0.639425,0.6459
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",1,1,4,1,0.755,0.7543
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",2,2,4,1,0.63405,0.63875
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",3,3,4,1,0.637175,0.6018
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",4,4,4,1,0.6533,0.64445
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",5,5,4,1,0.54045,0.5235
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-reversed",6,6,4,1,0.6309,0.6691
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",1,1,4,1,0.798825,0.7819
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",2,2,4,1,0.6841,0.637
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",3,3,4,1,0.66415,0.66405
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",4,4,4,1,0.5487,0.53775
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",5,5,4,1,0.705325,0.72185
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,1,"partial-nonreversed",6,6,4,1,0.54995,0.5314
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",7,1,4,0.25,0.773375,0.73975
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",8,2,4,0.5,1.193525,1.2478
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",9,3,4,1,0.901575,0.95535
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",10,4,4,0.75,1.12455,1.09595
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",11,5,4,1,0.9636,0.92035
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-reversed",12,6,4,0.5,1.12465,1.083
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",7,1,4,0.5,0.85795,0.8644
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",8,2,4,0.75,1.11465,1.1111
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",9,3,4,0.75,0.77075,0.7278
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",10,4,4,0.75,0.903475,0.86585
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",11,5,4,0.75,0.942825,0.9078
"639f294882a3797f77a3dd81","P25","first-total","partial","easy",6,2,"partial-nonreversed",12,6,4,1,0.7635,0.70575
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",1,1,8,0.5,1.281375,1.32315
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",2,2,8,0.75,0.9944875,1.0644
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",3,3,8,0.75,0.9353375,0.93085
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",4,4,8,0.625,0.7764375,0.7637
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",5,5,8,1,0.92065,0.86875
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,1,"total-reversed",6,6,8,0.75,0.93695,0.912
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",7,1,8,0.25,0.8691875,0.78795
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",8,2,8,0.625,0.988775,1.01955
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",9,3,8,0.75,1.0670625,1.04305
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",10,4,8,1,0.822375,0.85545
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",11,5,8,0.875,0.77275,0.75555
"639f294882a3797f77a3dd81","P25","first-total","total","easy",6,2,"total-reversed",12,6,8,0.875,0.75125,0.7416
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",1,1,4,0.75,1.0327,0.98645
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",2,2,4,0.5,0.96625,0.99225
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",3,3,4,1,0.7134,0.7362
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",4,4,4,1,0.6378,0.6325
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",5,5,4,1,0.56355,0.5654
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-reversed",6,6,4,1,0.554375,0.54205
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",1,1,4,1,1.26145,1.00875
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",2,2,4,0.75,0.866525,0.8778
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",3,3,4,0.75,1.0167,0.9808
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",4,4,4,1,0.702175,0.72825
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",5,5,4,1,0.5297,0.4941
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,1,"partial-nonreversed",6,6,4,1,0.513375,0.49655
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",7,1,4,0.5,0.7343,0.76585
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",8,2,4,1,0.993525,1.03475
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",9,3,4,1,1.338125,1.47315
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",10,4,4,1,0.8873,0.8517
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",11,5,4,0.75,0.937525,0.9966
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-reversed",12,6,4,1,0.7467,0.70675
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",7,1,4,1,0.621025,0.59315
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",8,2,4,0.5,1.06475,1.0924
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",9,3,4,1,1.205975,1.09125
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",10,4,4,1,0.895475,0.89005
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",11,5,4,0.5,0.952375,0.9526
"63ea8ec521931832f4b6b7cb","P26","first-partial","partial","easy",1,2,"partial-nonreversed",12,6,4,0.75,1.110875,1.04545
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",1,1,8,0.875,1.0943125,0.9711
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",2,2,8,1,0.8422125,0.7422
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",3,3,8,1,0.5994125,0.5847
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",4,4,8,1,0.583775,0.613
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",5,5,8,1,0.573675,0.56805
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,1,"total-reversed",6,6,8,1,0.5583375,0.5729
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",7,1,8,0.625,0.7481375,0.7738
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",8,2,8,1,0.7941,0.84085
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",9,3,8,0.875,0.631025,0.6261
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",10,4,8,1,0.7369625,0.7097
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",11,5,8,1,0.6721375,0.66975
"63ea8ec521931832f4b6b7cb","P26","first-partial","total","easy",1,2,"total-reversed",12,6,8,1,0.6436875,0.5865
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",1,1,4,0.75,1.0321,1.03415
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",2,2,4,0.75,1.278125,1.2621
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",3,3,4,1,1.054775,1.1848
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",4,4,4,0.75,0.72225,0.6548
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",5,5,4,1,0.9273,0.9046
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-reversed",6,6,4,1,0.747625,0.7277
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",1,1,4,1,0.97785,1.0242
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",2,2,4,1,1.0057,0.9155
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",3,3,4,1,0.914225,0.901
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",4,4,4,1,0.70945,0.68965
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",5,5,4,1,0.68985,0.6885
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,1,"partial-nonreversed",6,6,4,1,0.649825,0.7082
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",7,1,4,0.5,0.980925,0.9776
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",8,2,4,0.75,1.3187,1.24315
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",9,3,4,1,1.287975,1.3581
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",10,4,4,0.5,1.405375,1.308
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",11,5,4,1,0.68645,0.59555
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-reversed",12,6,4,0.75,0.692025,0.7166
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",7,1,4,0.75,0.815375,0.8087
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",8,2,4,0.75,1.23885,1.2213
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",9,3,4,1,0.87275,0.81825
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",10,4,4,1,0.78205,0.85465
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",11,5,4,1,0.802675,0.7547
"6400d919945d23676a68b781","P27","first-total","partial","easy",4,2,"partial-nonreversed",12,6,4,1,0.735025,0.5382
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",1,1,8,0.875,1.4112,1.307
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",2,2,8,1,1.0057625,0.90545
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",3,3,8,0.875,0.9276875,0.8879
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",4,4,8,1,0.87895,0.87675
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",5,5,8,0.75,0.8799375,0.82205
"6400d919945d23676a68b781","P27","first-total","total","easy",4,1,"total-reversed",6,6,8,0.875,1.2341125,0.8791
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",7,1,8,0.375,1.1842375,1.04045
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",8,2,8,1,1.110975,1.13015
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",9,3,8,0.75,1.1022125,0.9592
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",10,4,8,0.875,1.0891375,0.9216
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",11,5,8,1,1.2405125,1.1403
"6400d919945d23676a68b781","P27","first-total","total","easy",4,2,"total-reversed",12,6,8,0.875,1.0535875,0.9838
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",1,1,4,0.5,1.0245,0.9665
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",2,2,4,0.75,0.96925,0.9555
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",3,3,4,1,0.8915,0.876
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",4,4,4,1,0.787,0.813
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",5,5,4,0.75,0.67725,0.607
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-reversed",6,6,4,1,0.57525,0.538
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",1,1,4,0.25,0.89625,0.8925
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",2,2,4,0.25,1.03125,1.0625
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",3,3,4,0.5,1.123,1.1465
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",4,4,4,1,1.0075,0.8755
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",5,5,4,1,0.77525,0.7795
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,1,"partial-nonreversed",6,6,4,0.75,0.72375,0.755
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",7,1,4,0.25,0.7345,0.6465
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",8,2,4,0.25,0.733,0.775
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",9,3,4,0.75,0.66525,0.6795
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",10,4,4,0.75,0.57575,0.6105
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",11,5,4,1,0.73975,0.6905
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-reversed",12,6,4,1,0.506,0.5045
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",7,1,4,0.5,0.73925,0.747
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",8,2,4,0.75,0.938,0.8505
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",9,3,4,1,0.753,0.691
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",10,4,4,0.75,0.6215,0.5625
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",11,5,4,0.75,0.719,0.68
"6413603a62c72120012e05be","P28","first-partial","partial","easy",5,2,"partial-nonreversed",12,6,4,1,0.54475,0.542
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",1,1,8,0.875,0.797125,0.767
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",2,2,8,0.875,0.58725,0.5735
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",3,3,8,0.875,0.627125,0.594
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",4,4,8,0.875,0.567125,0.542
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",5,5,8,1,0.58275,0.575
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,1,"total-reversed",6,6,8,1,0.59275,0.5505
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",7,1,8,0.625,0.7015,0.7125
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",8,2,8,0.875,0.64,0.628
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",9,3,8,0.75,0.666,0.697
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",10,4,8,0.75,0.71925,0.7615
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",11,5,8,0.875,0.71725,0.6575
"6413603a62c72120012e05be","P28","first-partial","total","easy",5,2,"total-reversed",12,6,8,0.875,0.69375,0.6445
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",1,1,4,0.25,0.97855,1.0069
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",2,2,4,0.5,1.088725,1.10315
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",3,3,4,1,0.934,0.87525
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",4,4,4,0.75,0.824925,0.8503
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",5,5,4,1,0.651575,0.6269
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-reversed",6,6,4,0.75,0.6409,0.642
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",1,1,4,0.5,1.927875,1.92445
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",2,2,4,0.75,0.978625,1.0249
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",3,3,4,0.5,1.186675,1.03605
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",4,4,4,0.75,0.694675,0.6568
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",5,5,4,0.75,0.61225,0.59125
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,1,"partial-nonreversed",6,6,4,1,0.614125,0.58455
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,2,"partial-reversed",7,1,4,0,0.612075,0.62425
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,2,"partial-reversed",8,2,4,0.25,0.796125,0.83205
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,2,"partial-reversed",9,3,4,0.75,0.894375,0.92485
"646e53ef6c1dac9a13cd2985","P30","first-partial","partial","easy",6,2,"partial-reversed",10,4,4,0.75,0.99555,0.95875
